train/rewards/chosen,train/rewards/rejected,train/rewards/margins
38.389129638671875,23.877838134765625,14.5112943649292
35.08833312988281,19.700260162353516,15.388069152832031
36.77778244018555,22.00937271118164,14.768411636352539
36.67861557006836,19.51073455810547,17.167882919311523
,,
38.14203643798828,20.235727310180664,17.906307220458984
38.429656982421875,18.65284538269043,19.776809692382812
39.16649627685547,19.39040184020996,19.77608871459961
37.43871307373047,19.396427154541016,18.042293548583984
37.393096923828125,17.449127197265625,19.943965911865234
38.457672119140625,19.194517135620117,19.263153076171875
,,
38.89556884765625,19.874980926513672,19.020584106445312
38.341796875,18.488374710083008,19.85342025756836
39.89447784423828,20.776691436767578,19.11778450012207
38.407470703125,19.2962703704834,19.111196517944336
39.067115783691406,19.015304565429688,20.05181312561035
39.21416473388672,17.154476165771484,22.0596923828125
36.727027893066406,17.285730361938477,19.441295623779297
39.43680953979492,20.443897247314453,18.992908477783203
38.67510223388672,17.836538314819336,20.83856964111328
39.0619010925293,15.817736625671387,23.24416160583496
38.70281982421875,17.71826934814453,20.984548568725586
,,
39.250526428222656,15.91985034942627,23.330677032470703
38.29256820678711,19.519886016845703,18.77268409729004
37.65845489501953,18.36512565612793,19.29332733154297
40.3643798828125,19.090364456176758,21.27401351928711
38.22890853881836,16.033611297607422,22.195295333862305
37.72579574584961,18.341299057006836,19.38449478149414
38.357242584228516,16.994609832763672,21.36263084411621
39.25977325439453,16.25607681274414,23.00369644165039
39.87893295288086,17.745235443115234,22.133697509765625
34.70393753051758,15.521047592163086,19.18288803100586
39.611366271972656,17.5817813873291,22.029582977294922
39.92596435546875,17.303691864013672,22.622272491455078
39.348716735839844,15.600786209106445,23.747934341430664
38.381065368652344,15.491697311401367,22.88936424255371
40.52190399169922,16.730703353881836,23.79119873046875
40.32103729248047,16.02944564819336,24.291595458984375
36.91720199584961,15.339640617370605,21.577560424804688
37.99900817871094,16.55685043334961,21.442153930664062
38.29862594604492,17.18429183959961,21.11433219909668
38.11850357055664,17.490755081176758,20.627750396728516
,,
39.553550720214844,15.366193771362305,24.187358856201172
38.557518005371094,18.251144409179688,20.30637550354004
39.62678527832031,15.784307479858398,23.842472076416016
39.45943069458008,17.233173370361328,22.226259231567383
38.73100662231445,18.91558265686035,19.815418243408203
39.8358039855957,16.978363037109375,22.857440948486328
39.69983673095703,16.349706649780273,23.350126266479492
38.66330337524414,15.382575988769531,23.280731201171875
38.948490142822266,17.697933197021484,21.25055694580078
39.682716369628906,17.6129093170166,22.069799423217773
39.57469940185547,14.70454216003418,24.87015724182129
40.71213150024414,17.067174911499023,23.644954681396484
37.445648193359375,14.315587997436523,23.130064010620117
38.63178634643555,13.759088516235352,24.87270164489746
38.19191360473633,16.36454963684082,21.827360153198242
39.659217834472656,18.166149139404297,21.493064880371094
38.59149169921875,17.97532081604004,20.61617088317871
41.180076599121094,19.044544219970703,22.13553237915039
38.326866149902344,17.209882736206055,21.116985321044922
38.23755645751953,17.565200805664062,20.672351837158203
40.009674072265625,16.01323127746582,23.996442794799805
38.24557113647461,15.274770736694336,22.970802307128906
40.389076232910156,15.634391784667969,24.754684448242188
40.119754791259766,17.34610366821289,22.77364730834961
,,
38.474586486816406,16.0811824798584,22.393407821655273
35.92348098754883,13.7817964553833,22.14168357849121
37.213218688964844,13.823193550109863,23.390029907226562
38.098506927490234,18.331348419189453,19.767160415649414
37.96285629272461,14.508938789367676,23.453922271728516
40.01734161376953,15.994306564331055,24.02303695678711
40.2877197265625,15.789484024047852,24.498233795166016
40.148895263671875,16.97261619567871,23.176273345947266
38.90522384643555,16.789825439453125,22.115398406982422
38.31688690185547,16.051359176635742,22.265522003173828
40.52056884765625,18.62308120727539,21.89748764038086
40.18195724487305,19.526376724243164,20.655580520629883
39.490177154541016,20.243310928344727,19.24686622619629
37.4940299987793,14.363576889038086,23.130451202392578
39.48404312133789,13.856544494628906,25.627498626708984
38.551673889160156,12.787928581237793,25.763751983642578
41.42789077758789,17.047269821166992,24.38062286376953
37.88250732421875,14.5776948928833,23.3048095703125
37.758445739746094,17.37857437133789,20.379873275756836
39.05279541015625,16.181432723999023,22.87136459350586
37.98503494262695,14.881353378295898,23.103681564331055
39.41183090209961,14.797223091125488,24.61461067199707
,,
39.688907623291016,16.901371002197266,22.78753662109375
,,
39.05907440185547,14.294981002807617,24.76409149169922
37.993465423583984,12.853123664855957,25.140338897705078
,,
,,
38.93489456176758,14.531347274780273,24.403545379638672
40.808937072753906,16.924772262573242,23.8841609954834
39.95188522338867,14.771899223327637,25.17998695373535
,,
37.968963623046875,12.501538276672363,25.467426300048828
40.34221267700195,19.395442962646484,20.946767807006836
39.411155700683594,14.67846965789795,24.73268699645996
39.898231506347656,15.413722038269043,24.484500885009766
39.44565200805664,16.399356842041016,23.04629135131836
37.196533203125,16.494503021240234,20.7020263671875
